username_length,full_name_length,followers,following,posts,bio_length,has_external_url,has_profile_pic,is_private,is_verified,engagement_rate,label,follower_following_ratio,posts_per_follower
25,2,27,3732,6,23,0,1,0,0,0.0002491682373688664,1,0.007232788641843022,0.21428571428571427
29,6,4,827,11,26,1,1,0,0,0.005769768207659001,1,0.004830917874396135,2.2
12,6,45669,1166,277,74,1,1,0,0,0.08163524716322271,0,39.13367609254499,0.006065250711626889
15,10,15785,1690,392,134,0,1,1,0,0.0771922522243427,0,9.33471318746304,0.024832129735208413
24,7,269,5156,4,26,0,0,0,0,0.0032345178495079632,1,0.05216210975373279,0.014814814814814815
15,6,177,2852,2,4,0,0,1,0,0.0031258056196368234,1,0.06203995793901157,0.011235955056179775
17,19,19359,1425,212,88,1,1,1,0,0.04762324660650634,0,13.575736325385694,0.010950413223140497
21,32,242,345,83,74,1,1,1,0,0.06742015951672596,0,0.6994219653179191,0.34156378600823045
24,9,100,1954,3,4,0,0,1,0,0.018729020689443227,1,0.05115089514066496,0.0297029702970297
22,7,283,2914,11,0,0,0,1,0,0.011530602091911238,1,0.09708404802744425,0.03873239436619718
8,27,1064,1406,150,11,0,1,1,0,0.04891755840157957,0,0.7562189054726368,0.14084507042253522
5,15,2082,1871,96,26,0,1,0,0,0.0794399482305275,0,1.1121794871794872,0.046087373979836775
19,3,11,5845,5,25,0,0,0,0,0.013984038584918883,1,0.001881628463906945,0.4166666666666667
5,33,42279,764,464,66,0,1,1,0,0.10696191602045489,0,55.266666666666666,0.01097445600756859
10,10,23725,591,295,138,1,1,0,0,0.11829070537712519,0,40.076013513513516,0.012433617128888139
18,17,28857,1395,484,42,0,1,1,0,0.0782455812184887,0,20.671203438395416,0.01677177905606764
8,18,14573,1908,102,102,0,1,0,0,0.03786916686929175,0,7.633839706652698,0.00699876492383697
24,5,247,6239,8,5,0,0,0,0,0.006050052313378014,1,0.03958333333333333,0.03225806451612903
25,8,226,632,11,11,1,1,0,0,0.018654661424229037,1,0.3570300157977883,0.048458149779735685
21,12,20226,670,130,139,0,1,0,0,0.026514723041302812,0,30.14307004470939,0.006427052949028526
11,10,39663,1958,165,29,0,1,1,0,0.08066663709306365,0,20.24655436447167,0.004159943525615167
17,9,16486,101,118,60,1,1,1,0,0.04058589115597263,0,161.62745098039215,0.007157154121429005
9,33,25233,1660,398,44,0,1,0,0,0.04204381909019366,0,15.191450933172787,0.015772370611080288
17,29,15584,1425,399,133,0,0,1,0,0.010280894709487011,0,10.928471248246844,0.025601539942252165
19,6,21,6237,6,2,0,0,0,0,0.003709022774104225,1,0.0033664636101314524,0.2727272727272727
28,3,1,1600,18,5,0,0,0,0,0.004422171254968648,1,0.0006246096189881324,9.0
27,3,43,2184,10,4,0,0,1,0,0.0013199200600370342,1,0.019679633867276888,0.22727272727272727
19,2,278,3622,10,4,0,0,0,0,0.0032679309413448368,1,0.0767319900634833,0.035842293906810034
18,4,8,3646,2,21,1,0,0,0,0.007347804536632367,1,0.0021935837674801205,0.2222222222222222
8,20,1211,882,90,139,1,1,1,0,0.029334976105220685,0,1.3714609286523216,0.07425742574257425
17,6,143,2721,6,13,0,1,0,0,0.011777935630294474,1,0.05253490080822924,0.041666666666666664
19,31,4815,586,327,64,0,1,1,0,0.07925269572875904,0,8.202725724020443,0.06789867109634551
14,31,1943,1541,240,83,0,1,1,0,0.057714818968663886,0,1.2600518806744487,0.12345679012345678
5,18,43853,1785,202,28,1,1,0,0,0.10549079037124509,0,24.553751399776036,0.004606193277694167
10,16,46652,1075,301,49,1,1,0,0,0.05406100577800155,0,43.35687732342007,0.006451889481919705
20,5,261,3040,12,27,0,0,0,0,0.012742328976245967,1,0.08582703058204538,0.04580152671755725
10,30,41053,1461,462,115,0,1,0,0,0.041783775976133905,0,28.080027359781123,0.011253471038144882
28,0,31,5780,15,28,1,0,1,0,0.01090459771938778,1,0.00536239404947241,0.46875
27,5,124,2306,9,15,1,1,1,0,0.01833198777801889,1,0.05374945817078457,0.072
7,13,23551,493,204,41,0,1,0,0,0.011924510223478601,0,47.674089068825914,0.008661684782608696
18,16,48450,1231,477,133,0,1,1,0,0.026796649149121686,0,39.326298701298704,0.009844998039256156
21,9,208,6558,4,4,0,1,0,0,0.00043229435502432743,1,0.03171215124256747,0.019138755980861243
16,32,22060,394,25,51,0,1,1,0,0.053402886830956245,0,55.848101265822784,0.0011332215221431486
20,2,163,6016,4,4,0,0,0,0,0.012488116064983422,1,0.027089911916237327,0.024390243902439025
15,3,114,1721,4,28,1,0,1,0,0.004078451060922616,1,0.06620209059233449,0.034782608695652174
21,7,49,1215,0,3,0,1,0,0,0.004348095994849257,1,0.04029605263157895,0.0
15,1,285,2030,8,24,0,0,0,0,0.0032822031389619522,1,0.14032496307237813,0.027972027972027972
25,6,66,5001,12,4,1,0,0,0,0.00610165704088186,1,0.013194722111155539,0.1791044776119403
5,28,32601,1646,417,67,0,1,0,0,0.07564542555240387,0,19.794171220400727,0.012790626341942212
16,21,37472,1020,341,71,1,1,0,0,0.10954778171650004,0,36.70127326150833,0.009099885250713848
20,7,99,4742,13,9,0,0,1,0,0.014424360127847985,1,0.020872865275142316,0.13
25,0,15,5002,12,11,0,0,0,0,0.006077062977498833,1,0.0029982010793523886,0.75
16,5,118,6419,3,25,0,0,1,0,5.263288042969494e-05,1,0.01838006230529595,0.025210084033613446
24,9,40,7327,10,12,0,1,0,0,0.01308423078033214,1,0.0054585152838427945,0.24390243902439024
19,34,10427,201,196,23,1,1,1,0,0.02554950439747647,0,51.618811881188115,0.018795550441120062
24,3,78,6228,9,23,0,1,0,0,0.0003907069397902152,1,0.01252207416920854,0.11392405063291139
20,0,111,4991,12,7,0,0,0,0,0.013489337599739675,1,0.022235576923076924,0.10714285714285714
18,7,188,2678,18,15,0,0,0,0,0.012392635026371049,1,0.07017543859649122,0.09523809523809523
15,6,13,1858,12,27,0,0,0,0,0.006226525548398654,1,0.006993006993006993,0.8571428571428571
12,28,7804,1240,398,32,1,1,1,0,0.07543647103776017,0,6.2884770346494765,0.0509929532351057
10,24,45997,1519,424,57,0,1,1,0,0.027351804017408,0,30.261184210526316,0.009217792077916431
17,2,101,7098,12,9,1,1,0,0,0.010435001970013376,1,0.014227355965628961,0.11764705882352941
23,4,81,2255,12,9,1,0,0,0,0.015439186193215243,1,0.03590425531914894,0.14634146341463414
18,5,26,1400,15,29,0,1,1,0,0.008898952045707089,1,0.018558172733761598,0.5555555555555556
16,9,134,618,12,26,1,0,0,0,0.016580808069423074,1,0.21647819063004847,0.08888888888888889
16,5,6,1237,5,24,0,0,1,0,0.00680264421686902,1,0.004846526655896607,0.7142857142857143
7,15,28104,260,371,55,0,1,0,0,0.06406630024453278,0,107.67816091954023,0.013200498132004981
15,5,210,2710,15,29,1,0,1,0,0.01997939484397555,1,0.07746219107340464,0.07109004739336493
28,5,172,1246,14,8,0,0,0,0,0.0015206021527465286,1,0.13793103448275862,0.08092485549132948
21,9,12,4607,7,23,0,1,0,0,0.0058881398871764535,1,0.0026041666666666665,0.5384615384615384
7,23,12034,747,150,95,1,1,1,0,0.08282105210754512,0,16.08823529411765,0.012463647694225177
19,7,248,735,6,6,0,1,0,0,0.0018443927448542376,1,0.33695652173913043,0.024096385542168676
8,6,14715,1536,74,143,1,1,1,0,0.05962606474251365,0,9.57384515289525,0.00502854036422941
6,17,12503,1733,127,85,0,1,1,0,0.04658556928355642,0,7.210495963091119,0.010156749840051183
16,5,170,6777,18,29,0,0,0,0,0.008070469038643153,1,0.02508114488049572,0.10526315789473684
13,23,48053,1083,266,132,0,1,0,0,0.053456245096357546,0,44.329335793357934,0.005535439297457027
7,34,40097,867,33,68,0,1,0,0,0.09324055444381897,0,46.194700460829495,0.000822983689959599
7,33,41378,1166,175,102,1,1,1,1,0.02737356341640495,0,35.456726649528704,0.0042291983856545595
16,28,31530,743,214,87,1,1,1,0,0.08442417074618642,0,42.37903225806452,0.006786971551806159
17,34,47377,1152,465,33,1,1,1,0,0.06850034978061371,0,41.090199479618384,0.009814681919878424
26,6,5,821,5,28,1,0,1,0,0.014131616094342079,1,0.006082725060827251,0.8333333333333334
19,11,29184,136,108,73,0,1,0,1,0.10974933651060931,0,213.02189781021897,0.003700531094740449
5,12,25603,526,472,100,0,1,1,0,0.06972267261322587,0,48.58254269449716,0.018434619590688955
21,24,24668,128,151,149,0,1,1,0,0.11629667771862079,0,191.2248062015504,0.006121042604077993
9,18,21488,454,402,76,0,1,1,0,0.04992368513932103,0,47.22637362637363,0.018707245567499652
29,8,76,5540,2,6,1,1,1,0,0.015464850065576298,1,0.013715935751669375,0.025974025974025976
20,8,46055,1832,214,54,0,1,1,0,0.07778781095208115,0,25.125477359519913,0.004646517283307278
21,15,639,961,224,40,1,1,0,1,0.05154055212739425,0,0.6642411642411642,0.35
26,8,192,1322,17,1,1,0,0,0,0.003959671788991159,1,0.14512471655328799,0.08808290155440414
15,1,127,3676,11,11,0,1,0,0,0.011490860241004553,1,0.03453902638020125,0.0859375
27,5,150,6151,14,15,0,0,0,0,0.01380341499494206,1,0.02438231469440832,0.09271523178807947
19,8,157,4035,18,14,0,0,1,0,0.011811955878095375,1,0.03889990089197225,0.11392405063291139
13,13,16478,1305,414,71,1,0,1,0,0.1191463630075069,0,12.617151607963246,0.025122883670125613
19,25,4718,1627,156,50,0,1,0,0,0.11743267009311563,0,2.898034398034398,0.03305785123966942
16,27,2668,715,152,11,0,1,0,0,0.019428110278211237,0,3.7262569832402233,0.05695016860247284
13,8,47038,746,159,142,1,0,1,0,0.11930862890855372,0,62.96921017402945,0.0033801738982546397
21,34,34710,528,88,43,0,1,1,0,0.08187759562528918,0,65.61436672967864,0.002535219382904555
23,3,21,4080,18,1,0,0,0,0,0.007002071351491575,1,0.005145797598627788,0.8181818181818182
8,5,37149,1558,466,113,1,1,1,0,0.048228724892638374,0,23.828736369467606,0.012543741588156123
12,13,39655,436,32,142,0,1,1,0,0.09762089854114522,0,90.74370709382151,0.0008069396812588259
10,30,4167,1302,200,140,0,1,1,0,0.10078466573333775,0,3.19800460475825,0.04798464491362764
15,11,23799,1148,46,15,0,0,1,0,0.0821038585886301,0,20.712793733681462,0.0019327731092436975
23,2,17,6530,2,3,0,1,1,0,0.0035782772742602754,1,0.0026029704486296126,0.1111111111111111
16,4,296,4415,10,9,0,1,0,0,0.016646910540672605,1,0.06702898550724638,0.03367003367003367
8,5,22665,1033,87,98,1,1,1,0,0.06470864554395347,0,21.91972920696325,0.003838348186711374
19,5,299,4028,8,0,1,0,0,0,0.013464516280147148,1,0.07421196326631918,0.02666666666666667
15,26,46192,291,195,77,1,1,1,0,0.0740636264659836,0,158.1917808219178,0.00422141882969281
7,28,3859,545,399,61,0,1,1,0,0.11066553188790006,0,7.0677655677655675,0.10336787564766839
11,10,3044,947,262,24,0,1,1,0,0.11760734532778826,0,3.210970464135021,0.08604269293924466
12,27,32419,1038,337,95,1,1,0,0,0.08863272217295266,0,31.20211742059673,0.01039481801357187
18,24,42811,944,232,91,1,1,1,0,0.07300541682566927,0,45.302645502645504,0.005419041390264412
28,1,87,610,17,7,0,0,0,0,0.006853474544341451,1,0.14238952536824878,0.19318181818181818
19,10,20356,1393,270,123,1,1,1,0,0.011442834335083285,0,14.6025824964132,0.013263250970182246
26,1,224,4724,2,20,0,0,0,0,0.0004024526369703252,1,0.047407407407407405,0.008888888888888889
15,32,4153,248,205,123,1,1,0,0,0.03723791389670388,0,16.67871485943775,0.04935002407318247
20,1,252,5599,16,16,0,0,0,0,0.01599987383872987,1,0.045,0.06324110671936758
23,3,132,2016,11,12,1,1,0,0,0.002757899665993573,1,0.06544372830937036,0.08270676691729323
29,5,102,5789,15,16,0,0,0,0,0.013554737935337685,1,0.017616580310880828,0.14563106796116504
17,31,19223,941,83,34,0,1,0,0,0.05125454239443921,0,20.406581740976645,0.004317519766957969
23,3,290,821,10,28,0,1,0,0,0.007550953761730952,1,0.35279805352798055,0.03436426116838488
9,14,29277,1648,229,140,1,1,1,0,0.10017724585876145,0,17.754396604002427,0.007821572511783592
28,6,298,3433,6,15,0,1,0,0,0.003962897621936355,1,0.08677926616191031,0.020066889632107024
24,4,114,4421,2,15,1,0,0,0,0.01582096629109586,1,0.025780189959294438,0.017391304347826087
8,14,31968,106,141,81,0,1,1,0,0.10687269662857103,0,298.76635514018693,0.004410522693859676
15,19,28252,1730,28,17,0,1,1,0,0.04761768882692012,0,16.321201617562103,0.0009910451987399569
6,25,2267,1694,496,91,1,1,1,0,0.09395050817590879,0,1.3374631268436579,0.21869488536155202
29,4,219,3308,7,19,0,0,0,0,0.018518577808064877,1,0.06618313689936536,0.031818181818181815
20,11,985,1583,112,11,1,1,1,0,0.029922325446841376,0,0.6218434343434344,0.11359026369168357
6,25,31007,838,89,79,1,1,0,0,0.05452707537525877,0,36.95709177592372,0.0028702270381836944
22,4,220,1899,16,20,0,0,1,0,0.016033487096987552,1,0.11578947368421053,0.07239819004524888
10,18,18153,1759,131,118,1,1,0,0,0.09868707645445257,0,10.314204545454546,0.007216040542029305
15,16,39581,1228,94,47,1,0,1,0,0.023713860068502193,0,32.205858421480876,0.002374816835935526
8,16,12242,1505,470,60,1,1,0,0,0.10759247456836811,0,8.128818061088978,0.03838928367230254
26,6,289,4465,9,26,1,1,0,0,0.019442943657946937,1,0.06471115091804747,0.03103448275862069
27,8,214,6816,19,17,0,0,0,0,0.014850149133554556,1,0.03139210796538067,0.08837209302325581
18,0,107,2449,15,1,1,0,0,0,0.011780065155812565,1,0.043673469387755105,0.1388888888888889
19,1,121,3542,19,4,0,0,0,0,0.005906844045378135,1,0.03415184871577759,0.1557377049180328
26,8,142,2884,8,8,0,0,0,0,0.00409798870428776,1,0.04922010398613518,0.055944055944055944
15,3,116,4568,15,3,0,1,0,0,0.00954399100936777,1,0.02538848763405559,0.1282051282051282
9,31,20569,1537,212,24,1,1,0,0,0.10204113269394108,0,13.373862158647594,0.010306271268838114
7,6,7018,748,497,91,1,1,0,1,0.017659994757256665,0,9.369826435246996,0.07080780737996865
26,5,126,1611,1,3,1,0,1,0,0.0022335036529866036,1,0.07816377171215881,0.007874015748031496
21,29,33774,1615,439,37,0,1,1,0,0.08123102554187647,0,20.899752475247524,0.012997779422649888
14,5,29395,263,70,115,0,1,1,0,0.03663987899900283,0,111.34469696969697,0.0023812763641311743
15,6,38306,1281,123,97,1,1,0,0,0.04718984737934296,0,29.8798751950078,0.0032109014018325633
28,6,165,3376,4,8,0,1,0,0,0.005604131830036334,1,0.048859934853420196,0.024096385542168676
6,34,44555,631,43,127,0,1,0,0,0.011576130099753232,0,70.49841772151899,0.0009650776550857348
28,6,23,6142,0,6,0,0,0,0,0.014639632185472144,1,0.0037440989744424546,0.0
27,6,116,720,19,5,0,0,1,0,0.015718818357274,1,0.1608876560332871,0.1623931623931624
18,3,194,4071,0,19,0,0,1,0,0.014533691706276677,1,0.04764243614931238,0.0
16,23,14569,897,290,89,1,1,1,0,0.04978313927897045,0,16.223830734966594,0.01990391214824983
16,7,62,5493,17,12,0,1,0,0,0.004522935664576027,1,0.011285038223516564,0.2698412698412698
28,2,223,2806,8,14,0,1,0,0,0.008972246277041436,1,0.0794442465265408,0.03571428571428571
5,24,41130,863,28,60,0,0,1,0,0.10019777888906806,0,47.604166666666664,0.0006807517444263451
18,3,200,6163,8,22,0,0,1,0,0.010098872612356707,1,0.03244646333549643,0.03980099502487562
6,16,26199,646,189,19,0,1,1,0,0.012766954280542447,0,40.49304482225657,0.007213740458015267
25,7,270,3198,13,18,1,1,0,0,0.002107897361131077,1,0.08440137542982182,0.04797047970479705
19,17,21117,1006,384,112,1,0,1,0,0.09687033208430498,0,20.970208540218472,0.01818354010796477
20,25,47657,1406,182,61,1,1,0,0,0.060251897334417985,0,33.87135749822317,0.0038188761593016913
15,24,21422,1620,229,86,0,1,1,0,0.04764490898353532,0,13.21529919802591,0.010689445922606544
16,9,237,5857,8,10,0,0,0,0,0.004052461066642503,1,0.04045749402526459,0.03361344537815126
21,14,43814,1412,452,50,1,1,1,0,0.04421030944684003,0,31.00778485491861,0.010316101791623873
19,9,132,5228,10,28,0,1,0,0,0.002521220836747955,1,0.025243832472748137,0.07518796992481203
20,13,6210,698,377,97,1,1,1,0,0.057982802613060665,0,8.88412017167382,0.060698760264047656
16,3,47,4839,4,27,0,0,0,0,0.012937149397689203,1,0.009710743801652892,0.08333333333333333
22,5,92,3663,7,17,0,0,0,0,0.008314441432164584,1,0.025109170305676855,0.07526881720430108
29,8,24,883,14,0,0,0,0,0,0.002779917682729476,1,0.027149321266968326,0.56
9,33,1191,1519,459,114,0,1,0,0,0.10872498651413245,0,0.7835526315789474,0.3850671140939597
15,9,3794,1634,353,42,0,1,1,0,0.08417206561239608,0,2.3204892966360857,0.09301712779973649
28,2,213,6571,7,18,0,0,0,0,0.000920183956594538,1,0.03241022519780889,0.03271028037383177
20,8,258,3438,9,26,0,1,0,0,0.013828888548306231,1,0.07502180866530968,0.03474903474903475
17,25,24259,1594,332,128,0,1,1,0,0.040315552824771395,0,15.209404388714734,0.013685078318219291
29,1,236,5712,13,2,0,0,0,0,0.018315467179855407,1,0.04130929459128304,0.05485232067510549
13,9,21919,1591,210,116,1,1,0,0,0.10076006068776273,0,13.76821608040201,0.00958029197080292
17,25,26395,1714,7,142,0,1,1,0,0.02873351754378454,0,15.39067055393586,0.0002651916957114714
18,31,46337,1922,330,24,1,1,1,0,0.06832441852506786,0,24.096203848153927,0.00712158487634339
9,23,28323,220,218,124,0,1,1,0,0.11446635990111337,0,128.15837104072398,0.00769665301511086
18,5,48016,178,173,85,1,1,0,0,0.027006829041074577,0,268.24581005586595,0.003602890642897307
17,27,27927,1091,19,91,1,1,0,0,0.06806011103469688,0,25.574175824175825,0.0006803208249785162
27,5,156,725,17,23,0,0,0,0,0.016511626102895863,1,0.21487603305785125,0.10828025477707007
16,30,21694,1613,409,20,0,1,0,0,0.0708380418103937,0,13.441140024783147,0.01885227010831989
24,0,85,1774,13,21,0,0,1,0,0.0066411625254288835,1,0.04788732394366197,0.1511627906976744
17,1,253,5808,14,26,0,1,0,0,0.017878142131549656,1,0.04355310724737476,0.05511811023622047
22,1,286,3148,1,21,0,0,0,0,5.5192970105619746e-05,1,0.09082248332804065,0.003484320557491289
5,24,3656,1904,266,65,1,1,1,0,0.02855711318342681,0,1.9191601049868767,0.07273721629751162
12,10,45586,308,275,28,0,1,1,0,0.09474754149413572,0,147.52750809061487,0.0060324215236799966
10,34,10898,319,190,72,0,1,0,0,0.04249083009782346,0,34.05625,0.01743279199926599
27,0,128,1214,7,15,0,1,0,0,0.0114715514809489,1,0.10534979423868313,0.05426356589147287
10,20,13354,483,30,10,1,1,0,0,0.10390199273942423,0,27.59090909090909,0.0022463496817671283
20,2,280,5848,3,29,1,0,1,0,0.015977071131130026,1,0.04787143101384852,0.010676156583629894
9,26,6276,1736,110,46,1,1,1,0,0.06132668925188003,0,3.613126079447323,0.017524295045403857
21,2,277,1275,13,25,0,1,1,0,0.012933010097737944,1,0.2170846394984326,0.046762589928057555
21,24,40222,1569,350,87,1,1,1,0,0.03016226999153638,0,25.61910828025478,0.008701489197722696
15,12,18487,406,315,85,0,1,0,0,0.02073572938336147,0,45.42260442260442,0.01703807875378624
21,7,27936,1613,124,135,0,1,0,0,0.03357738672772732,0,17.308550185873607,0.004438558184486523
14,31,23956,206,366,41,1,1,1,0,0.08649735736150747,0,115.72946859903382,0.015277371958091581
26,3,120,6607,2,22,0,1,1,0,0.01405589516434461,1,0.018159806295399514,0.01652892561983471
29,7,29,2496,9,14,0,0,0,0,0.0060544584893190215,1,0.011613936724068883,0.3
23,7,191,6168,19,9,0,0,0,0,0.011896510827567715,1,0.0309612579024153,0.09895833333333333
5,12,47751,595,133,58,0,1,1,0,0.020294804527966483,0,80.11912751677852,0.002785223655553694
5,27,42620,1701,493,73,0,1,1,0,0.03139829723900585,0,25.041128084606346,0.011567067877337463
18,21,12367,987,348,82,1,1,0,0,0.07674445711676098,0,12.517206477732794,0.02813712807244502
5,29,38606,302,21,55,1,1,0,0,0.02868697459982627,0,127.41254125412541,0.0005439428082990132
19,29,49572,425,263,98,0,1,0,0,0.09726499884678949,0,116.36619718309859,0.0053053073245516716
16,28,25448,1041,397,114,1,1,0,0,0.024111031764426465,0,24.42226487523992,0.015599827105190773
20,18,27303,1513,73,10,1,1,0,0,0.0618052537630133,0,18.033685601056803,0.0026736009375915616
22,4,108,2146,16,27,0,1,0,0,0.013460016668209429,1,0.05030274802049371,0.14678899082568808
6,14,11137,1918,194,28,1,1,0,0,0.016733265768787732,0,5.8035435122459615,0.017417848805889747
18,7,193,2082,4,26,0,0,0,0,0.0018609822597625847,1,0.09265482477196352,0.020618556701030927
9,32,23436,281,219,121,1,1,1,0,0.020974383488435406,0,83.1063829787234,0.009344199342919315
21,17,11719,1901,51,148,1,1,1,0,0.11480721097912042,0,6.1614090431125135,0.004351535836177475
21,1,127,3184,3,27,0,1,1,0,0.004268076748377973,1,0.039874411302982735,0.0234375
21,2,56,793,19,11,0,0,0,0,0.00046352167394023483,1,0.07052896725440806,0.3333333333333333
21,5,39015,923,458,96,1,1,1,0,0.09916460788520703,0,42.22402597402598,0.011738773836374821
